Eng_Calender,Choke_well_1,WHT_well_1,WHP_well_1,Oil_Rate_well_1,delta_Q_well_1,Water_Rate_well_1,BS&W_well_1,Gas_Rate_well_1,GOR_well_1,Choke_well_2,WHT_well_2,WHP_well_2,Oil_Rate_well_2,delta_Q_well_2,Water_Rate_well_2,BS&W_well_2,Gas_Rate_well_2,GOR_well_2,Choke_well_3,WHT_well_3,WHP_well_3,Oil_Rate_well_3,delta_Q_well_3,Water_Rate_well_3,BS&W_well_3,Gas_Rate_well_3,GOR_well_3,Choke_well_4,WHT_well_4,WHP_well_4,Oil_Rate_well_4,delta_Q_well_4,Water_Rate_well_4,BS&W_well_4,Gas_Rate_well_4,GOR_well_4,total_oil_rate
2001-03-22,,84.0,2074.0,3872.3,197.10000000000036,2.3,0.06,6096.3,1574.3356661415696,10.0,82.2,1992.3000000000002,4767.9,26.199999999999818,0.0,0.0,9101.2,1908.8487594119006,,87.6,1338.35,5494.3,-327.59999999999945,2.7,0.05,10761.4,1958.6480534371985,,73.8,2185.1499999999996,1732.0,-126.40000000000009,171.3,9.0,4404.6,2543.0715935334874,15866.5
2001-04-23,,84.0,2096.0,3737.7,-134.60000000000036,0.0,0.0,6007.9,1607.3788693581614,5.0,81.0,2043.0500000000002,3272.1,-1495.7999999999997,0.0,0.0,5714.3,1746.3708321872805,,87.4,1334.0,5430.0,-64.30000000000018,3.8,0.07,10602.7,1952.6151012891344,,74.0,2179.3500000000004,1697.4,-34.59999999999991,167.9,9.0,4384.4,2583.0093083539527,14137.199999999999
2001-05-08,,83.0,2067.7,3809.7,72.0,0.0,0.0,6102.1,1601.727170118382,5.0,81.0,2031.4499999999998,3303.4,31.300000000000182,0.0,0.0,5230.3,1583.3081067990554,,86.9,1336.9,5214.0,-216.0,11.8,0.23,11204.6,2148.9451476793247,,73.5,2172.1000000000004,1344.0,-353.4000000000001,166.1,11.0,4052.1,3014.9553571428573,13671.1
2001-06-03,,83.0,2060.45,3826.6,16.90000000000009,1.1,0.03,6039.0,1578.1633826373281,5.0,80.6,2028.5500000000002,3180.8,-122.59999999999991,0.0,0.0,5212.6,1638.770120724346,,86.9,1329.65,5249.3,35.30000000000018,4.1,0.08,11084.1,2111.538681347989,,73.6,2169.2,1377.7,33.700000000000045,170.3,11.0,4050.2,2939.8272483124047,13634.400000000001
2001-07-01,,82.4,2064.8,3475.3,-351.2999999999997,1.0,0.03,5335.9,1535.378240727419,25.0,81.4,2024.1999999999998,3246.1,65.29999999999973,0.0,0.0,5305.0,1634.268814885555,,86.6,1319.5,5098.0,-151.30000000000018,2.5,0.05,10147.9,1990.5649274225186,,77.5,2169.2,2153.0,775.3,213.0,9.0,5479.7,2545.1463074779376,13972.4
2001-08-01,,82.4,2061.8999999999996,3469.1,-6.200000000000273,0.9,0.03,5251.4,1513.7643769277336,25.0,82.5,2003.8999999999999,3557.6,311.5,0.0,0.0,5875.5,1651.5347425230493,,86.3,1336.9,4922.6,-175.39999999999964,2.5,0.05,8889.5,1805.854629667249,,76.0,2159.05,1884.0,-269.0,209.3,10.0,5071.5,2691.87898089172,13833.3
2001-10-03,,82.5,2059.0,3428.8,-40.29999999999973,0.9,0.0,5092.2,1485.12599160056,,76.9,1970.5500000000002,2595.0,-962.5999999999999,26.2,1.0,3552.8,1369.0944123314066,,86.3,1306.4499999999998,4980.8,58.19999999999982,2.5,0.05,8531.2,1712.8172181175714,,78.7,2138.75,2334.2,450.1999999999998,259.4,10.0,6627.9,2839.4739096906865,13338.8
2001-10-23,,82.5,2051.75,3375.9,-52.90000000000009,0.0,0.0,5009.9,1484.019076394443,,87.4,1914.0,5285.0,2690.0,0.0,0.0,9150.0,1731.3150425733206,,86.2,1309.35,4746.3,-234.5,11.9,0.25,6229.6,1312.5171185976444,,78.6,2119.8999999999996,2279.9,-54.29999999999973,239.3,9.5,6553.7,2874.5559015746303,15687.1
2001-10-30,,82.9,2054.6499999999996,2769.7,-606.2000000000003,0.7,0.03,5054.1,1824.7824674152437,,88.3,1879.1999999999998,5834.2,549.1999999999998,0.0,0.0,10590.1,1815.1760309896815,,86.4,1280.35,4878.0,131.69999999999982,2.4,0.05,6807.8,1395.6129561295613,,78.7,2103.95,2292.2,12.299999999999727,240.6,9.5,8709.7,3799.7120670098598,15774.099999999999
2001-11-25,,79.2,2056.1000000000004,2657.6,-112.09999999999991,0.0,0.0,3538.2,1331.351595424443,,87.7,1885.0,5539.2,-295.0,0.0,0.0,10692.5,1930.33290005777,,85.8,1303.5500000000002,4718.6,-159.39999999999964,2.4,0.05,6530.9,1384.0757851905225,,79.4,2047.3999999999999,2291.1,-1.099999999999909,342.3,13.0,6093.4,2659.5958273318493,15206.5
2001-12-15,,80.7,2059.0,2690.0,32.40000000000009,0.0,0.0,4126.0,1533.828996282528,,81.4,1987.9499999999998,3385.0,-2154.2,0.0,0.0,5520.6,1630.901033973412,,86.0,1290.5,4661.0,-57.600000000000364,2.3,0.05,6446.0,1382.9650289637416,,79.0,2044.5,2221.6,-69.5,332.0,12.5,5838.5,2628.0608570399713,12957.6
2002-01-13,,81.0,2063.3500000000004,3096.1,406.0999999999999,3.1,0.1,4788.2,1546.5262749911178,,78.4,1963.3000000000002,2996.2,-388.8000000000002,0.0,0.0,4526.8,1510.8470729590815,,86.1,1268.75,4714.6,53.600000000000364,2.4,0.05,6464.8,1371.2297968014252,,80.0,2030.0,2333.1,111.5,318.1,12.0,6169.8,2644.4644464446446,13140.0
2002-02-17,,80.6,2060.45,3052.1,-44.0,3.1,0.1,5004.9,1639.8217620654632,,77.6,1958.9499999999998,2923.4,-72.79999999999973,2.9,0.1,3919.1,1340.5965656427447,,85.4,1296.3000000000002,4283.5,-431.10000000000036,2.1,0.05,5724.8,1336.4771798762695,,79.3,2030.0,2339.7,6.599999999999909,319.1,12.0,6298.6,2692.054536906441,12598.7
2002-03-13,,79.1,2061.8999999999996,2784.4,-267.6999999999998,2.0,0.07,4769.9,1713.0800172389024,,77.8,1958.9499999999998,3908.0,984.5999999999999,3.9,0.1,5210.0,1333.162743091095,,85.5,1299.1999999999998,4354.5,71.0,21.9,0.5,5799.9,1331.9324836376163,,79.7,2015.5,2284.0,-55.69999999999982,341.3,13.0,5888.3,2578.0647985989494,13330.9
2002-03-22,,84.3,1996.6499999999999,4023.9,1239.5,0.8,0.02,8716.5,2166.1820621784836,,82.5,1970.5500000000002,3702.0,-206.0,3.7,0.1,6197.2,1674.0140464613721,,85.4,1305.0,4340.6,-13.899999999999636,41.6,0.95,5823.1,1341.5426438741188,,80.0,2008.25,2185.4,-98.59999999999991,326.6,13.0,5960.0,2727.1895305207286,14251.9
2002-03-25,,84.0,2022.75,2895.4,-1128.5,0.0,0.0,5521.2,1906.8867859363127,,82.8,1973.4499999999998,3687.4,-14.599999999999909,1.8,0.05,6233.1,1690.3780441503498,,85.8,1286.15,4398.3,57.69999999999982,42.2,0.95,5884.8,1337.9714889843804,,79.4,2002.4499999999998,2269.6,84.19999999999982,369.5,14.0,5789.4,2550.845964046528,13250.7
2002-04-11,,83.9,2028.5500000000002,3814.8,919.4000000000001,0.0,0.0,5919.6,1551.7458320226485,,84.1,1967.6499999999999,4078.6,391.1999999999998,2.6,0.06,7230.5,1772.7896827342715,,85.7,1277.4499999999998,4556.3,158.0,41.4,0.9,5802.6,1273.533349428264,,80.9,1967.6499999999999,2697.4,427.8000000000002,403.1,13.0,6786.5,2515.941276785052,15147.1
2002-05-02,,83.6,2041.6000000000001,3695.0,-119.80000000000018,0.0,0.0,5484.1,1484.1948579161028,,85.0,1943.0,4271.6,193.00000000000045,4.3,0.1,7996.9,1872.1088116864873,,85.8,1265.85,4510.1,-46.19999999999982,59.4,1.3,5612.1,1244.3404802554267,,79.3,1982.1499999999999,2338.7,-358.7000000000003,349.5,13.0,5977.2,2555.778851498696,14815.400000000001
2002-06-02,,83.7,2044.5,3709.4,14.400000000000091,0.0,0.0,5559.1,1498.6520731115545,,82.9,1957.5,3545.6,-726.0000000000005,0.0,0.0,6277.5,1770.5042870036102,,85.8,1264.4,4481.4,-28.700000000000728,49.8,1.1,5524.1,1232.6728254563307,,80.6,1970.5500000000002,2310.3,-28.399999999999636,376.1,14.0,6713.5,2905.899666709951,14046.7
2002-07-02,,83.8,2044.5,3728.9,19.5,0.0,0.0,5578.2,1495.9371396390356,,83.0,1928.5,3856.0,310.4000000000001,0.0,0.0,6352.7,1647.484439834025,,86.2,1255.6999999999998,4434.1,-47.29999999999927,99.7,2.2,5460.3,1231.433661847951,,81.3,1954.6000000000001,2531.0,220.69999999999982,412.0,14.0,6670.0,2635.3220071118135,14550.0
2002-08-02,,84.0,2034.3500000000001,3747.1,18.199999999999818,0.0,0.0,5396.4,1440.1537188759307,,84.2,1960.3999999999999,3894.7,38.69999999999982,0.0,0.0,7190.8,1846.3039515238659,,86.3,1254.25,4189.1,-245.0,68.1,1.6,5543.6,1323.3391420591533,,81.1,1950.25,2565.4,34.40000000000009,383.3,13.0,6626.2,2582.9110470102128,14396.3
2002-09-01,,83.8,2032.8999999999999,3661.9,-85.19999999999982,0.0,0.0,5225.0,1426.8549113848003,,84.0,1980.6999999999998,3773.7,-121.0,0.0,0.0,7574.1,2007.0752842038319,,85.9,1296.3000000000002,4260.0,70.89999999999964,95.8,2.2,5652.1,1326.7840375586854,,82.3,1931.3999999999999,2746.0,180.5999999999999,410.1,13.0,7445.0,2711.2163146394755,14441.6
2002-10-01,,84.3,2076.3999999999996,3863.2,201.29999999999973,0.0,0.0,5546.0,1435.5974321805757,,83.8,1995.1999999999998,3693.7,-80.0,0.0,0.0,7675.6,2078.024744835802,,85.5,1309.35,4347.8,87.80000000000018,125.2,2.8,6022.1,1385.0913105478633,,80.7,1947.3500000000001,2505.0,-241.0,341.6,12.0,6528.9,2606.3473053892217,14409.7
2002-11-09,,84.0,2025.6499999999999,3864.1,0.900000000000091,0.0,0.0,5567.0,1440.6977045107528,,84.0,1992.3000000000002,3933.0,239.30000000000018,0.0,0.0,7625.905756097561,1342.127985785469,,86.2,1309.35,4394.4,46.599999999999454,135.9,3.0,6688.4,1522.0280356817768,,80.9,1941.5500000000002,2476.0,-29.0,370.0,13.0,6550.0,2645.395799676898,14667.5
2002-12-05,,85.0,1999.5500000000002,4278.0,413.9000000000001,0.0,0.0,6103.6,1426.7414679756896,,84.3,1986.5,3859.8,-73.19999999999982,0.0,0.0,8589.7,2225.4261878853827,,86.6,1231.0500000000002,4622.2,227.80000000000018,133.1,2.8,7302.0,1579.767210419281,,80.7,1927.0500000000002,2559.0,83.0,382.0,13.0,6970.0,2723.7202032043765,15319.0
2003-01-08,,82.6,2038.6999999999998,3240.9,-1037.1,0.0,0.0,4827.2,1489.4628035422259,,84.6,1987.9499999999998,3898.7,38.899999999999636,0.0,0.0,9045.0,2320.00410393208,,86.7,1280.35,4684.0,61.80000000000018,154.8,3.2,10089.5,2154.0350128095643,,80.8,1922.6999999999998,2532.0,-27.0,378.0,13.0,6763.0,2671.0110584518166,14355.6
2003-02-03,,84.7,2009.6999999999998,4041.1,800.1999999999998,0.0,0.0,5979.2,1479.5971393927396,,84.6,1992.3000000000002,3885.4,-13.299999999999727,1.0,0.0,9369.7,2411.514901940598,,86.4,1236.85,3665.8,-1018.1999999999998,113.4,3.0,7176.4,1957.6627202793386,,81.1,1899.5,2648.5,116.5,396.0,13.0,7059.0,2665.282235227487,14240.8
2003-03-06,,84.7,2022.75,4057.0,15.900000000000091,0.0,0.0,5843.2,1440.2760660586641,,84.8,1976.3500000000001,4005.2,119.79999999999973,1.0,0.03,8990.1,2244.6070108858485,,86.3,1239.75,4371.1,705.3000000000002,182.1,4.0,7049.2,1612.6833062615817,,81.0,1890.8000000000002,2666.0,17.5,434.0,14.0,7200.0,2700.675168792198,15099.3
2003-04-05,,85.0,2025.6499999999999,4112.0,55.0,0.0,0.0,5922.0,1440.1750972762645,,83.7,1986.5,3686.5,-318.6999999999998,0.0,0.0,7675.0,2081.920520819205,,86.2,1225.25,4370.8,-0.3000000000001819,158.5,3.5,7114.2,1627.6654159421616,,82.1,1863.25,2796.5,130.5,455.0,14.0,8102.0,2897.1929197210798,14965.8
2003-05-09,,85.5,2025.6499999999999,4244.9,132.89999999999964,0.0,0.0,6345.0,1494.734858300549,,84.0,1964.75,3807.3,120.80000000000018,0.0,0.0,7509.0,1972.2638089985028,,86.2,1204.9499999999998,4466.2,95.39999999999964,22.4,0.5,6963.2,1559.088262952846,,81.6,1858.8999999999999,2576.0,-220.5,419.0,14.0,6968.0,2704.968944099379,15094.4
2003-06-12,,85.2,2038.6999999999998,4114.0,-130.89999999999964,0.0,0.0,6421.0,1560.7681088964512,,83.2,1977.8000000000002,3546.6,-260.7000000000003,0.0,0.0,6583.6,1856.3130885918908,,86.2,1183.1999999999998,4321.0,-145.19999999999982,275.8,6.0,6691.3,1548.5535755612127,,82.0,1845.85,2567.0,-9.0,453.0,15.0,6955.0,2709.3883911180365,14548.6
2003-07-16,,85.0,2037.25,4059.0,-55.0,0.0,0.0,5854.8,1442.4242424242425,,83.4,1979.25,3635.5,88.90000000000009,0.0,0.0,6314.5,1736.9000137532664,,86.1,1162.9,4274.7,-46.30000000000018,272.9,6.0,6223.2,1455.821461155169,,82.3,1828.4499999999998,2595.0,28.0,494.0,16.0,7165.0,2761.078998073218,14564.2
2003-08-20,,85.3,2032.8999999999999,4152.0,93.0,0.0,0.0,6671.0,1606.6955684007708,,83.1,1987.9499999999998,3372.2,-263.3000000000002,0.0,0.0,5891.6,1747.1087124132614,,84.6,1212.1999999999998,3636.9,-637.7999999999997,273.7,7.0,5004.6,1376.0620308504494,,83.1,1819.75,2854.0,259.0,504.0,15.0,7720.0,2704.975473020322,14015.1
2003-09-18,,84.0,2022.75,3584.0,-568.0,0.0,0.0,5920.0,1651.7857142857142,,83.6,1983.6000000000001,3609.5,237.30000000000018,0.0,0.0,5892.2,1632.4144618368196,,84.4,1220.9,3708.5,71.59999999999991,279.1,7.0,4950.9,1335.0141566671161,,84.0,1782.0500000000002,3156.0,302.0,557.0,15.0,8490.0,2690.114068441065,14058.0
2003-10-30,,84.4,2018.3999999999999,4329.8,745.8000000000002,0.0,0.0,7088.7,1637.1887847013718,,84.0,1980.6999999999998,3720.8,111.30000000000018,0.0,0.0,6058.5,1628.2788647602665,,85.5,1175.9499999999998,4030.4,321.9000000000001,280.2,6.5,5377.6,1334.259626836046,,84.8,1737.1,3290.9,134.9000000000001,581.0,15.0,9383.0,2851.195721535142,15371.9
2003-12-30,,85.7,1999.5500000000002,3890.0,-439.8000000000002,0.0,0.0,7143.0,1836.2467866323907,,83.6,1990.8500000000001,3743.2,22.399999999999636,0.0,0.0,6111.4,1632.667236589015,,85.5,1175.9499999999998,4031.5,1.099999999999909,280.3,6.5,5377.6,1333.8955723676052,,85.0,1706.65,3377.0,86.09999999999991,643.0,16.0,9935.0,2941.960319810483,15041.7
2004-03-02,,85.5,2014.0500000000002,4199.0,309.0,1.1,0.0,6708.0,1597.5232198142414,,83.0,1977.8000000000002,3819.2,76.0,0.0,0.0,5911.8,1547.9157938835358,,85.5,1177.4,3955.7,-75.80000000000018,297.7,7.0,5404.4,1366.231008418232,,85.0,1666.0500000000002,3455.9,78.90000000000009,708.0,17.0,10410.8,3012.471425677826,15429.8
2004-03-31,,85.4,1995.1999999999998,4275.0,76.0,1.1,0.03,7342.9,1717.6374269005848,,83.0,1970.5500000000002,3861.4,42.20000000000027,0.0,0.0,5832.0,1510.3330398301134,,85.1,1186.1,3813.7,-142.0,287.1,7.0,5088.3,1334.2161155832919,,84.6,1655.9,3489.0,33.09999999999991,664.56,16.0,10203.5,2924.4769274863856,15439.099999999999
2004-04-30,,85.2,1992.3000000000002,4208.8,-66.19999999999982,1.1,0.03,6273.0,1490.448583919407,,84.6,1963.3000000000002,4101.1,239.70000000000027,0.0,0.0,5893.5,1437.0534734583402,,85.1,1180.3000000000002,3783.5,-30.199999999999818,329.0,8.0,4966.4,1312.6470199550681,,85.4,1579.0500000000002,3832.0,343.0,676.0,15.0,11321.0,2954.331941544885,15925.400000000001
2004-06-02,,85.4,1986.5,4228.0,19.199999999999818,10.6,0.25,6210.0,1468.7795648060549,,86.0,1934.3000000000002,4231.8,130.69999999999982,0.0,0.0,6708.8,1585.3301195708682,,85.6,1168.6999999999998,3900.0,116.5,339.1,8.0,5058.0,1296.923076923077,,81.8,1724.0500000000002,2593.0,-1239.0,531.0,17.0,7160.0,2761.2803702275355,14952.8
2004-07-03,,85.6,1987.9499999999998,4288.0,60.0,10.7,0.25,6343.0,1479.2444029850747,,85.4,1963.3000000000002,3292.5,-939.3000000000002,0.8,0.03,6074.5,1844.9506454062262,,84.3,1232.5,3266.8,-633.1999999999998,284.0,8.0,4423.2,1353.9855516101384,,82.1,1715.35,2579.0,-14.0,528.0,17.0,7044.0,2731.2911981388133,13426.3
2004-08-16,,86.3,1980.6999999999998,4531.0,243.0,4.5,0.1,6772.0,1494.5928051202825,,83.0,1992.3000000000002,3406.7,114.19999999999982,0.9,0.03,5665.9,1663.1637655208854,,85.6,1196.25,3841.2,574.3999999999996,334.0,8.0,5039.0,1311.8296365719048,,82.5,1682.0,2611.0,32.0,535.0,17.0,6499.0,2489.0846418996553,14389.9
2004-09-14,,86.3,1976.3500000000001,4551.0,20.0,2.3,0.05,6689.7,1469.9406723796967,,85.3,1987.9499999999998,3679.3,272.60000000000036,0.0,0.0,6013.2,1634.3326176174814,,85.3,1245.5500000000002,3191.0,-650.1999999999998,278.0,8.0,4572.0,1432.7796928862426,,82.1,1670.4,2673.0,62.0,472.0,15.0,6404.0,2395.809951365507,14094.3
2004-11-12,,86.2,1992.3000000000002,4505.7,-45.30000000000018,2.3,0.05,6573.0,1458.8188294826555,,83.5,1977.8000000000002,3533.4,-145.9000000000001,0.7,0.02,5861.3,1658.8271919397746,,85.4,1197.6999999999998,3667.0,476.0,342.0,8.53,5146.0,1403.3269702754294,,82.4,1658.8000000000002,2684.0,11.0,474.0,15.0,6724.0,2505.21609538003,14390.1
2004-12-30,,85.6,1973.4499999999998,4176.0,-329.6999999999998,2.1,0.05,6131.0,1468.1513409961685,,82.8,1972.0,3491.5,-41.90000000000009,0.0,0.0,5975.7,1711.499355577832,,85.3,1197.6999999999998,3621.0,-46.0,337.5,8.53,5091.0,1405.9652029826016,,82.0,1650.1,2710.0,26.0,101.95,15.0,7204.4,2296.0,13998.5
2005-02-03,,85.3,2035.8000000000002,4184.8,8.800000000000182,2.1,0.05,6136.5,1466.3783215446376,,81.2,1987.9499999999998,3126.7,-364.8000000000002,0.0,0.0,5639.5,1803.6588096075736,,84.8,1184.65,3263.0,-358.0,322.7,9.0,4891.0,1498.927367453264,,82.0,1629.8000000000002,2712.0,2.0,101.95,17.0,7204.4,2416.0,13286.5
2005-03-05,,84.6,1963.3000000000002,4069.0,-115.80000000000018,4.1,0.1,5688.9,1398.1076431555664,,84.0,1963.3000000000002,3789.7,663.0,0.0,0.0,9023.6,2381.085574055994,,84.2,1197.6999999999998,3238.0,-25.0,360.0,10.0,4316.0,1332.9215565163681,,82.0,1616.75,2581.0,-131.0,101.95,20.0,7204.4,2499.9,13677.7
2005-07-02,,83.65705128205128,1967.6499999999999,4063.0,-6.0,10.2,0.25,5806.0,1428.9933546640414,,84.0,1963.3000000000002,3062.2,-727.5,0.0,0.0,6318.7,2063.4511135784733,,84.4,1178.85,3312.0,74.0,368.0,10.0,5710.0,1724.0338164251207,,82.0,1606.6,2623.0,42.0,101.95,20.0,7204.4,2412.0,13060.2
2005-07-06,,84.6,1954.6000000000001,4049.0,-14.0,10.0,0.25,5675.0,1401.580637194369,,83.9,1963.3000000000002,3651.8,589.6000000000004,0.0,0.0,6541.7,1791.3631633714879,,84.6,1171.6,3412.8,100.80000000000018,379.0,10.0,4099.0,1201.0665729020159,,81.0,1626.9,2448.0,-175.0,612.0,20.0,6432.0,2627.450980392157,13561.6
2005-08-06,,83.65705128205128,1958.9499999999998,4078.0,29.0,10.0,0.25,5615.0,1376.9004413928396,,83.6,1970.5500000000002,3540.3,-111.5,0.0,0.0,6100.1,1723.046069542129,,84.4,1178.85,3354.7,-58.100000000000364,252.0,7.0,3891.0,1159.86526365994,,83.0,1590.65,2710.0,262.0,677.0,20.0,6548.0,2416.2361623616234,13683.0
2005-09-10,,85.0,1953.1499999999999,4091.0,13.0,2.0,0.05,5696.0,1392.3246150085554,,84.2,1960.3999999999999,3660.3,120.0,0.0,0.0,6262.6,1710.952654154031,,84.7,1154.1999999999998,3454.0,99.30000000000018,260.0,7.0,3991.0,1155.4719166184134,,84.0,1561.65,2922.0,212.0,730.0,20.0,6874.0,2352.4982888432583,14127.3
2005-10-10,,85.1,1943.0,4055.0,-36.0,6.0,0.15,5001.0,1233.292231812577,,84.1,1947.3500000000001,3658.9,-1.400000000000091,0.0,0.0,6242.5,1706.1138593566372,,84.4,1162.9,3195.0,-259.0,355.0,10.0,3760.0,1176.8388106416276,,84.0,1547.15,2939.0,17.0,735.0,20.0,7411.0,2521.605988431439,13847.9
2005-11-05,,85.2,1941.5500000000002,4088.0,33.0,2.0,0.05,5071.0,1240.4598825831702,,84.1,1938.6499999999999,3696.8,37.90000000000009,0.0,0.0,6009.5,1625.5951092837047,,84.1,1175.9499999999998,3091.0,-104.0,421.5,12.0,3721.6,1204.0116467162732,,84.0,1538.4499999999998,2950.0,11.0,604.0,17.0,6603.0,2238.3050847457625,13825.8
2005-12-09,,85.0,1941.5500000000002,4086.0,-2.0,2.0,0.05,5583.0,1366.372980910426,,83.8,1934.3000000000002,3579.0,-117.80000000000018,0.0,0.0,5157.0,1440.905280804694,,84.3,1173.0500000000002,3095.0,4.0,422.0,12.0,3757.0,1213.8933764135702,,84.0,1521.0500000000002,2974.0,24.0,609.0,17.0,6672.0,2243.4431741761937,13734.0
2006-01-09,,85.0,1953.1499999999999,4107.0,21.0,0.0,0.1,7809.25063583815,1178.6,,84.0,1932.8500000000001,3626.2,47.19999999999982,0.0,0.0,5939.2,1178.6,,84.4,1168.6999999999998,3142.0,47.0,388.0,11.0,3970.0,1178.6,,84.0,1506.5500000000002,3131.0,157.0,641.0,17.0,7362.0,2351.325455126158,14006.2
2006-02-06,,85.0,1902.3999999999999,4203.0,96.0,0.0,0.1,7809.25063583815,1120.0,,83.7,1928.5,3628.0,1.800000000000182,0.0,0.0,6006.5,1120.0,,84.2,1171.6,3156.0,14.0,390.0,11.0,3896.5,1120.0,,85.0,1476.1,2934.0,-197.0,733.0,20.0,7293.0,2485.6850715746423,13921.0
2006-03-07,,85.0,1918.3500000000001,4155.0,-48.0,0.0,0.1,7809.25063583815,1317.0,,82.6,1943.0,3383.9,-244.0999999999999,0.0,0.0,5386.7,1317.0,,83.13727810650887,1170.15,3108.0,-48.0,464.5,13.0,3676.0,1317.0,,84.0,1458.6999999999998,3083.0,149.0,819.0,21.0,7081.0,2296.788842036977,13729.9
2006-04-05,,87.0,1899.5,4599.0,444.0,0.0,0.0,7809.25063583815,1280.0,,81.5,1953.1499999999999,3075.0,-308.9000000000001,0.0,0.0,4929.9,1280.0,,83.8,1178.85,3089.0,-19.0,461.6,13.0,3818.0,1280.0,,85.0,1438.4,3202.0,119.0,751.0,19.0,7988.0,2494.690818238601,13965.0
